nomenclature,reporteriso3,productcode,reportername,partneriso3,partnername,year,tradeflowname,tradevaluein1000usd
H3,TZA,382200,Tanzania,AUT,Austria,2011,Import,20.795
H3,TZA,382200,Tanzania,BEL,Belgium,2011,Import,5313.98
H3,TZA,382200,Tanzania,BWA,Botswana,2011,Import,0.007
H3,TZA,382200,Tanzania,CAN,Canada,2011,Import,408.527
H3,TZA,382200,Tanzania,CHE,Switzerland,2011,Import,92.425
H3,TZA,382200,Tanzania,CHN,China,2011,Import,521.625
H3,TZA,382200,Tanzania,CUB,Cuba,2011,Import,0.007
H3,TZA,382200,Tanzania,CUW,Curaçao,2011,Import,2.034
H3,TZA,382200,Tanzania,CZE,Czech Republic,2011,Import,9.788
H3,TZA,382200,Tanzania,DEU,Germany,2011,Import,2009.49
H3,TZA,382200,Tanzania,DNK,Denmark,2011,Import,104.093
H3,TZA,382200,Tanzania,ERI,Eritrea,2011,Export,1.503
H3,TZA,382200,Tanzania,ESP,Spain,2011,Import,34.798
H3,TZA,382200,Tanzania,FIN,Finland,2011,Import,3.026
H3,TZA,382200,Tanzania,FRA,France,2011,Import,1552.37
H3,TZA,382200,Tanzania,GBR,United Kingdom,2011,Import,508.77
H3,TZA,382200,Tanzania,HKG,"Hong Kong, China",2011,Import,0.051
H3,TZA,382200,Tanzania,HUN,Hungary,2011,Import,24.828
H3,TZA,382200,Tanzania,IND,India,2011,Import,3646.48
H3,TZA,382200,Tanzania,IRL,Ireland,2011,Import,43.655
H3,TZA,382200,Tanzania,ISR,Israel,2011,Import,382.454
H3,TZA,382200,Tanzania,ITA,Italy,2011,Import,43.123
H3,TZA,382200,Tanzania,JPN,Japan,2011,Import,271.162
H3,TZA,382200,Tanzania,KEN,Kenya,2011,Import,128.263
H3,TZA,382200,Tanzania,KOR,"Korea, Rep.",2011,Import,5641.75
H3,TZA,382200,Tanzania,LBR,Liberia,2011,Import,0.001
H3,TZA,382200,Tanzania,MUS,Mauritius,2011,Import,0.649
H3,TZA,382200,Tanzania,MYS,Malaysia,2011,Import,2.385
H3,TZA,382200,Tanzania,NLD,Netherlands,2011,Import,36.509
H3,TZA,382200,Tanzania,NOR,Norway,2011,Import,25.762
H3,TZA,382200,Tanzania,PAK,Pakistan,2011,Import,517.817
H3,TZA,382200,Tanzania,PER,Peru,2011,Import,0.011
H3,TZA,382200,Tanzania,POL,Poland,2011,Import,184.487
H3,TZA,382200,Tanzania,PRK,"Korea, Dem. Rep.",2011,Import,432.127
H3,TZA,382200,Tanzania,SWE,Sweden,2011,Export,1.949
H3,TZA,382200,Tanzania,SWE,Sweden,2011,Import,572.694
H3,TZA,382200,Tanzania,TUR,Turkey,2011,Import,3.398
H3,TZA,382200,Tanzania,USA,United States,2011,Import,406.902
H3,TZA,382200,Tanzania,WLD,World,2011,Export,3.452
H3,TZA,382200,Tanzania,WLD,World,2011,Import,26011.1
H3,TZA,382200,Tanzania,YEM,Yemen,2011,Import,70.982
H3,TZA,382200,Tanzania,ZAF,South Africa,2011,Import,2815.55
H3,TZA,382311,Tanzania,AUS,Australia,2011,Import,43.063
H3,TZA,382311,Tanzania,CHN,China,2011,Import,8.427
H3,TZA,382311,Tanzania,IDN,Indonesia,2011,Import,137.257
H3,TZA,382311,Tanzania,IND,India,2011,Import,77.256
H3,TZA,382311,Tanzania,MWI,Malawi,2011,Export,0.767
H3,TZA,382311,Tanzania,MYS,Malaysia,2011,Import,179.628
H3,TZA,382311,Tanzania,WLD,World,2011,Export,0.767
H3,TZA,382311,Tanzania,WLD,World,2011,Import,445.631
H3,TZA,382312,Tanzania,IND,India,2011,Import,20.344
H3,TZA,382312,Tanzania,KEN,Kenya,2011,Import,100.073
H3,TZA,382312,Tanzania,USA,United States,2011,Import,31.04
H3,TZA,382312,Tanzania,WLD,World,2011,Import,151.457
H3,TZA,382313,Tanzania,IND,India,2011,Import,60.971
H3,TZA,382313,Tanzania,KEN,Kenya,2011,Import,22.784
H3,TZA,382313,Tanzania,WLD,World,2011,Import,83.755
H3,TZA,382319,Tanzania,AUS,Australia,2011,Import,1.357
H3,TZA,382319,Tanzania,FRA,France,2011,Import,0.43
H3,TZA,382319,Tanzania,IDN,Indonesia,2011,Import,6139.88
H3,TZA,382319,Tanzania,IND,India,2011,Import,116.127
H3,TZA,382319,Tanzania,ITA,Italy,2011,Import,203.016
H3,TZA,382319,Tanzania,KEN,Kenya,2011,Import,138.17
H3,TZA,382319,Tanzania,MOZ,Mozambique,2011,Export,0.288
H3,TZA,382319,Tanzania,MYS,Malaysia,2011,Import,485.838
H3,TZA,382319,Tanzania,NLD,Netherlands,2011,Import,153.138
H3,TZA,382319,Tanzania,NOR,Norway,2011,Import,20.985
H3,TZA,382319,Tanzania,USA,United States,2011,Import,0.03
H3,TZA,382319,Tanzania,WLD,World,2011,Export,0.288
H3,TZA,382319,Tanzania,WLD,World,2011,Import,7353.53
H3,TZA,382319,Tanzania,ZAF,South Africa,2011,Import,94.562
H3,TZA,382370,Tanzania,IND,India,2011,Import,3.49
H3,TZA,382370,Tanzania,KEN,Kenya,2011,Import,39.11
H3,TZA,382370,Tanzania,OMN,Oman,2011,Import,0.989
H3,TZA,382370,Tanzania,WLD,World,2011,Import,43.589
H3,TZA,382410,Tanzania,ARE,United Arab Emirates,2011,Import,58.225
H3,TZA,382410,Tanzania,CHN,China,2011,Import,1.849
H3,TZA,382410,Tanzania,DEU,Germany,2011,Import,0.082
H3,TZA,382410,Tanzania,GBR,United Kingdom,2011,Import,0.221
H3,TZA,382410,Tanzania,IND,India,2011,Import,11.14
H3,TZA,382410,Tanzania,ITA,Italy,2011,Import,0.311
H3,TZA,382410,Tanzania,NLD,Netherlands,2011,Import,3.463
H3,TZA,382410,Tanzania,RWA,Rwanda,2011,Export,0.105
H3,TZA,382410,Tanzania,WLD,World,2011,Export,0.105
H3,TZA,382410,Tanzania,WLD,World,2011,Import,75.374
H3,TZA,382410,Tanzania,ZAF,South Africa,2011,Import,0.083
H3,TZA,382430,Tanzania,DEU,Germany,2011,Export,0.021
H3,TZA,382430,Tanzania,GBR,United Kingdom,2011,Export,3.937
H3,TZA,382430,Tanzania,IND,India,2011,Import,38.657
H3,TZA,382430,Tanzania,WLD,World,2011,Export,3.958
H3,TZA,382430,Tanzania,WLD,World,2011,Import,38.657
H3,TZA,382440,Tanzania,ARE,United Arab Emirates,2011,Import,371.339
H3,TZA,382440,Tanzania,BRB,Barbados,2011,Import,5.683
H3,TZA,382440,Tanzania,CAN,Canada,2011,Import,48.483
H3,TZA,382440,Tanzania,CHN,China,2011,Import,8.134
H3,TZA,382440,Tanzania,COG,"Congo, Rep.",2011,Import,2.812
H3,TZA,382440,Tanzania,FRA,France,2011,Import,11.442
H3,TZA,382440,Tanzania,GBR,United Kingdom,2011,Import,46.974
H3,TZA,382440,Tanzania,IND,India,2011,Import,11.298
H3,TZA,382440,Tanzania,MUS,Mauritius,2011,Import,12.261
H3,TZA,382440,Tanzania,MYS,Malaysia,2011,Import,177.147
H3,TZA,382440,Tanzania,NLD,Netherlands,2011,Import,268.706
H3,TZA,382440,Tanzania,PAN,Panama,2011,Import,156.614
H3,TZA,382440,Tanzania,SAU,Saudi Arabia,2011,Import,47.929
H3,TZA,382440,Tanzania,USA,United States,2011,Import,93.35
H3,TZA,382440,Tanzania,WLD,World,2011,Export,0.716
H3,TZA,382440,Tanzania,WLD,World,2011,Import,2711.59
H3,TZA,382440,Tanzania,ZAF,South Africa,2011,Import,1449.42
H3,TZA,382440,Tanzania,ZMB,Zambia,2011,Export,0.716
H3,TZA,382450,Tanzania,ARE,United Arab Emirates,2011,Import,25.807
H3,TZA,382450,Tanzania,ESP,Spain,2011,Import,2.647
H3,TZA,382450,Tanzania,KOR,"Korea, Rep.",2011,Import,0.001
H3,TZA,382450,Tanzania,NLD,Netherlands,2011,Import,0.278
H3,TZA,382450,Tanzania,WLD,World,2011,Import,30.086
H3,TZA,382450,Tanzania,ZAF,South Africa,2011,Import,1.353
H3,TZA,382460,Tanzania,GBR,United Kingdom,2011,Import,0.146
H3,TZA,382460,Tanzania,WLD,World,2011,Import,0.146
H3,TZA,382474,Tanzania,ARE,United Arab Emirates,2011,Import,0.063
H3,TZA,382474,Tanzania,WLD,World,2011,Import,0.063
H3,TZA,382478,Tanzania,NLD,Netherlands,2011,Import,15.015
H3,TZA,382478,Tanzania,WLD,World,2011,Import,15.015
H3,TZA,382479,Tanzania,ARE,United Arab Emirates,2011,Import,17.33
H3,TZA,382479,Tanzania,AUS,Australia,2011,Import,0.574
H3,TZA,382479,Tanzania,CHN,China,2011,Import,2.228
H3,TZA,382479,Tanzania,IND,India,2011,Import,0.264
H3,TZA,382479,Tanzania,ITA,Italy,2011,Import,1.117
H3,TZA,382479,Tanzania,USA,United States,2011,Import,0.308
H3,TZA,382479,Tanzania,WLD,World,2011,Import,21.821
H3,TZA,382483,Tanzania,ARE,United Arab Emirates,2011,Import,5.685
H3,TZA,382483,Tanzania,ITA,Italy,2011,Import,0.116
H3,TZA,382483,Tanzania,WLD,World,2011,Import,5.801
H3,TZA,382490,Tanzania,ARE,United Arab Emirates,2011,Import,427.452
H3,TZA,382490,Tanzania,AUS,Australia,2011,Import,271.815
H3,TZA,382490,Tanzania,BEL,Belgium,2011,Import,4.53
H3,TZA,382490,Tanzania,CHN,China,2011,Import,37.737
H3,TZA,382490,Tanzania,DEU,Germany,2011,Import,0.725
H3,TZA,382490,Tanzania,EGY,"Egypt, Arab Rep.",2011,Import,319.765
H3,TZA,382490,Tanzania,FRA,France,2011,Import,31.882
H3,TZA,382490,Tanzania,GBR,United Kingdom,2011,Import,277.791
H3,TZA,382490,Tanzania,IND,India,2011,Import,210.069
H3,TZA,382490,Tanzania,ITA,Italy,2011,Import,20.525
H3,TZA,382490,Tanzania,JPN,Japan,2011,Import,5.37
H3,TZA,382490,Tanzania,KEN,Kenya,2011,Import,35.373
H3,TZA,382490,Tanzania,MEX,Mexico,2011,Import,247.82
H3,TZA,382490,Tanzania,MWI,Malawi,2011,Import,4.207
H3,TZA,382490,Tanzania,MYS,Malaysia,2011,Import,14.153
H3,TZA,382490,Tanzania,NLD,Netherlands,2011,Import,519.122
H3,TZA,382490,Tanzania,NOR,Norway,2011,Import,2
H3,TZA,382490,Tanzania,PAK,Pakistan,2011,Import,29.643
H3,TZA,382490,Tanzania,PAN,Panama,2011,Import,129.212
H3,TZA,382490,Tanzania,SGP,Singapore,2011,Import,46.058
H3,TZA,382490,Tanzania,USA,United States,2011,Import,546.635
H3,TZA,382490,Tanzania,WLD,World,2011,Export,6.931
H3,TZA,382490,Tanzania,WLD,World,2011,Import,5297.8
H3,TZA,382490,Tanzania,ZAF,South Africa,2011,Import,2115.92
H3,TZA,382490,Tanzania,ZAR,"Congo, Dem. Rep.",2011,Export,6.871
H3,TZA,382490,Tanzania,ZMB,Zambia,2011,Export,0.06
H3,TZA,382510,Tanzania,KOR,"Korea, Rep.",2011,Import,0.132
H3,TZA,382510,Tanzania,WLD,World,2011,Import,0.132
H3,TZA,382520,Tanzania,CHN,China,2011,Import,2.787
H3,TZA,382520,Tanzania,WLD,World,2011,Import,2.787
H3,TZA,382549,Tanzania,CHN,China,2011,Import,0.167
H3,TZA,382549,Tanzania,USA,United States,2011,Import,0.004
H3,TZA,382549,Tanzania,WLD,World,2011,Import,1.619
H3,TZA,382549,Tanzania,ZAF,South Africa,2011,Import,1.448
H3,TZA,382550,Tanzania,ARE,United Arab Emirates,2011,Import,0.117
H3,TZA,382550,Tanzania,BGR,Bulgaria,2011,Import,0.438
H3,TZA,382550,Tanzania,CHN,China,2011,Import,0.167
H3,TZA,382550,Tanzania,FRA,France,2011,Import,2.466
H3,TZA,382550,Tanzania,USA,United States,2011,Import,0.432
H3,TZA,382550,Tanzania,WLD,World,2011,Import,60.979
H3,TZA,382550,Tanzania,ZAF,South Africa,2011,Import,57.359
H3,TZA,382569,Tanzania,CHN,China,2011,Import,1.198
H3,TZA,382569,Tanzania,WLD,World,2011,Import,1.198
H3,TZA,382590,Tanzania,ARE,United Arab Emirates,2011,Import,0.088
H3,TZA,382590,Tanzania,AUS,Australia,2011,Import,3.282
H3,TZA,382590,Tanzania,GBR,United Kingdom,2011,Import,5.313
H3,TZA,382590,Tanzania,USA,United States,2011,Import,0.863
H3,TZA,382590,Tanzania,WLD,World,2011,Import,591.973
H3,TZA,382590,Tanzania,ZAF,South Africa,2011,Import,582.427
H3,TZA,390110,Tanzania,ARE,United Arab Emirates,2011,Import,3232.45
H3,TZA,390110,Tanzania,BDI,Burundi,2011,Export,55.282
H3,TZA,390110,Tanzania,BEL,Belgium,2011,Import,571.21
H3,TZA,390110,Tanzania,BRA,Brazil,2011,Import,160.07
H3,TZA,390110,Tanzania,CHN,China,2011,Import,1476.43
H3,TZA,390110,Tanzania,ETH,Ethiopia(excludes Eritrea),2011,Export,77.936
H3,TZA,390110,Tanzania,FRA,France,2011,Import,515.87
H3,TZA,390110,Tanzania,GBR,United Kingdom,2011,Import,194.438
H3,TZA,390110,Tanzania,HKG,"Hong Kong, China",2011,Import,349.824
H3,TZA,390110,Tanzania,IND,India,2011,Import,1037.56
H3,TZA,390110,Tanzania,IRN,"Iran, Islamic Rep.",2011,Import,233.904
H3,TZA,390110,Tanzania,JPN,Japan,2011,Import,58.811
H3,TZA,390110,Tanzania,KEN,Kenya,2011,Import,221.747
H3,TZA,390110,Tanzania,KOR,"Korea, Rep.",2011,Import,1425.73
H3,TZA,390110,Tanzania,KWT,Kuwait,2011,Import,110.815
H3,TZA,390110,Tanzania,LBN,Lebanon,2011,Import,33.958
H3,TZA,390110,Tanzania,MYS,Malaysia,2011,Import,111.24
H3,TZA,390110,Tanzania,NOR,Norway,2011,Import,4.056
H3,TZA,390110,Tanzania,QAT,Qatar,2011,Import,2210.4
H3,TZA,390110,Tanzania,SAU,Saudi Arabia,2011,Import,14792.4
H3,TZA,390110,Tanzania,SGP,Singapore,2011,Import,21.821
H3,TZA,390110,Tanzania,THA,Thailand,2011,Import,537.791
H3,TZA,390110,Tanzania,UGA,Uganda,2011,Export,6.414
H3,TZA,390110,Tanzania,USA,United States,2011,Import,113.98
H3,TZA,390110,Tanzania,WLD,World,2011,Export,139.632
H3,TZA,390110,Tanzania,WLD,World,2011,Import,29205.4
H3,TZA,390110,Tanzania,ZAF,South Africa,2011,Import,1470.38
H3,TZA,390120,Tanzania,ARE,United Arab Emirates,2011,Import,6660.85
H3,TZA,390120,Tanzania,BDI,Burundi,2011,Export,148.657
H3,TZA,390120,Tanzania,BEL,Belgium,2011,Import,306.774
H3,TZA,390120,Tanzania,CHN,China,2011,Import,187.044
H3,TZA,390120,Tanzania,COG,"Congo, Rep.",2011,Export,93.947
H3,TZA,390120,Tanzania,DEU,Germany,2011,Import,57.652
H3,TZA,390120,Tanzania,FRA,France,2011,Import,156.346
H3,TZA,390120,Tanzania,IND,India,2011,Import,898.075
H3,TZA,390120,Tanzania,IRN,"Iran, Islamic Rep.",2011,Import,28.698
H3,TZA,390120,Tanzania,JPN,Japan,2011,Import,73882.2
H3,TZA,390120,Tanzania,KEN,Kenya,2011,Export,83.333
H3,TZA,390120,Tanzania,KEN,Kenya,2011,Import,55.72
H3,TZA,390120,Tanzania,KOR,"Korea, Rep.",2011,Import,5947.07
H3,TZA,390120,Tanzania,KWT,Kuwait,2011,Export,26.851
H3,TZA,390120,Tanzania,KWT,Kuwait,2011,Import,567.812
H3,TZA,390120,Tanzania,MYS,Malaysia,2011,Import,30.422
H3,TZA,390120,Tanzania,NLD,Netherlands,2011,Import,496.252
H3,TZA,390120,Tanzania,QAT,Qatar,2011,Import,4168.12
H3,TZA,390120,Tanzania,SAU,Saudi Arabia,2011,Import,27551.8
H3,TZA,390120,Tanzania,THA,Thailand,2011,Import,1260.93
H3,TZA,390120,Tanzania,UGA,Uganda,2011,Export,70.112
H3,TZA,390120,Tanzania,USA,United States,2011,Import,588.552
H3,TZA,390120,Tanzania,WLD,World,2011,Export,422.9
H3,TZA,390120,Tanzania,WLD,World,2011,Import,125799
H3,TZA,390120,Tanzania,ZAF,South Africa,2011,Import,2739.09
H3,TZA,390130,Tanzania,ARE,United Arab Emirates,2011,Import,22.635
H3,TZA,390130,Tanzania,BRA,Brazil,2011,Import,357.577
H3,TZA,390130,Tanzania,CHN,China,2011,Import,6800
H3,TZA,390130,Tanzania,ESP,Spain,2011,Import,21.369
H3,TZA,390130,Tanzania,FRA,France,2011,Import,91.587
H3,TZA,390130,Tanzania,IND,India,2011,Import,0.065
H3,TZA,390130,Tanzania,KEN,Kenya,2011,Import,4.126
H3,TZA,390130,Tanzania,KOR,"Korea, Rep.",2011,Import,115.923
H3,TZA,390130,Tanzania,THA,Thailand,2011,Import,46.19
H3,TZA,390130,Tanzania,WLD,World,2011,Import,7633.33
H3,TZA,390130,Tanzania,ZAF,South Africa,2011,Import,106.265
H3,TZA,390190,Tanzania,ARE,United Arab Emirates,2011,Import,1012.29
H3,TZA,390190,Tanzania,CHN,China,2011,Import,216.676
H3,TZA,390190,Tanzania,DEU,Germany,2011,Import,69.368
H3,TZA,390190,Tanzania,FRA,France,2011,Import,0.402
H3,TZA,390190,Tanzania,GBR,United Kingdom,2011,Import,39.55
H3,TZA,390190,Tanzania,IND,India,2011,Import,598.922
H3,TZA,390190,Tanzania,KOR,"Korea, Rep.",2011,Import,196.028
H3,TZA,390190,Tanzania,PHL,Philippines,2011,Import,126.756
H3,TZA,390190,Tanzania,QAT,Qatar,2011,Import,172.768
H3,TZA,390190,Tanzania,SAU,Saudi Arabia,2011,Import,1960.97
H3,TZA,390190,Tanzania,USA,United States,2011,Import,28.873
H3,TZA,390190,Tanzania,WLD,World,2011,Export,38.911
H3,TZA,390190,Tanzania,WLD,World,2011,Import,5782.56
H3,TZA,390190,Tanzania,ZAF,South Africa,2011,Import,1005.95
H3,TZA,390190,Tanzania,ZMB,Zambia,2011,Export,38.911
H3,TZA,390210,Tanzania,ARE,United Arab Emirates,2011,Import,7178.51
H3,TZA,390210,Tanzania,AUT,Austria,2011,Import,0.031
H3,TZA,390210,Tanzania,BEL,Belgium,2011,Import,515.178
H3,TZA,390210,Tanzania,CAN,Canada,2011,Import,21.475
H3,TZA,390210,Tanzania,CHN,China,2011,Export,0.022
H3,TZA,390210,Tanzania,CHN,China,2011,Import,609.916
H3,TZA,390210,Tanzania,DEU,Germany,2011,Import,0.045
H3,TZA,390210,Tanzania,EGY,"Egypt, Arab Rep.",2011,Import,6.993
H3,TZA,390210,Tanzania,ESP,Spain,2011,Import,17.559
H3,TZA,390210,Tanzania,FRA,France,2011,Import,149.631
H3,TZA,390210,Tanzania,GBR,United Kingdom,2011,Import,466.816
H3,TZA,390210,Tanzania,HKG,"Hong Kong, China",2011,Import,32.16
H3,TZA,390210,Tanzania,IND,India,2011,Import,5989.87
H3,TZA,390210,Tanzania,IRN,"Iran, Islamic Rep.",2011,Import,148.65
H3,TZA,390210,Tanzania,JPN,Japan,2011,Import,125.929
H3,TZA,390210,Tanzania,KEN,Kenya,2011,Export,255.012
H3,TZA,390210,Tanzania,KEN,Kenya,2011,Import,254.578
H3,TZA,390210,Tanzania,KOR,"Korea, Rep.",2011,Import,2613.39
H3,TZA,390210,Tanzania,MOZ,Mozambique,2011,Export,3.566
H3,TZA,390210,Tanzania,MUS,Mauritius,2011,Import,247.597
H3,TZA,390210,Tanzania,MYS,Malaysia,2011,Import,199.253
H3,TZA,390210,Tanzania,NGA,Nigeria,2011,Import,44.655
H3,TZA,390210,Tanzania,PHL,Philippines,2011,Import,237.664
H3,TZA,390210,Tanzania,PRK,"Korea, Dem. Rep.",2011,Import,95.938
H3,TZA,390210,Tanzania,QAT,Qatar,2011,Import,932.814
H3,TZA,390210,Tanzania,RWA,Rwanda,2011,Import,8.777
H3,TZA,390210,Tanzania,SAU,Saudi Arabia,2011,Import,31788.9
H3,TZA,390210,Tanzania,THA,Thailand,2011,Import,157.489
H3,TZA,390210,Tanzania,TUR,Turkey,2011,Import,18.737
H3,TZA,390210,Tanzania,USA,United States,2011,Import,230.942
H3,TZA,390210,Tanzania,WLD,World,2011,Export,276.412
H3,TZA,390210,Tanzania,WLD,World,2011,Import,57308
H3,TZA,390210,Tanzania,ZAF,South Africa,2011,Import,4744.53
H3,TZA,390210,Tanzania,ZMB,Zambia,2011,Export,17.812
H3,TZA,390220,Tanzania,SAU,Saudi Arabia,2011,Import,169.575
H3,TZA,390220,Tanzania,WLD,World,2011,Import,169.575
H3,TZA,390230,Tanzania,ARE,United Arab Emirates,2011,Import,2678.35
H3,TZA,390230,Tanzania,BEL,Belgium,2011,Import,61.119
H3,TZA,390230,Tanzania,BRA,Brazil,2011,Import,56.654
H3,TZA,390230,Tanzania,CHN,China,2011,Import,857.431
H3,TZA,390230,Tanzania,FRA,France,2011,Import,124.156
H3,TZA,390230,Tanzania,HKG,"Hong Kong, China",2011,Import,35.693
H3,TZA,390230,Tanzania,IND,India,2011,Import,565.848
H3,TZA,390230,Tanzania,KOR,"Korea, Rep.",2011,Import,4362.34
H3,TZA,390230,Tanzania,PHL,Philippines,2011,Import,193.369
H3,TZA,390230,Tanzania,SAU,Saudi Arabia,2011,Import,10508
H3,TZA,390230,Tanzania,USA,United States,2011,Import,179.045
H3,TZA,390230,Tanzania,WLD,World,2011,Import,25552.8
H3,TZA,390230,Tanzania,ZAF,South Africa,2011,Import,5930.75
H3,TZA,390290,Tanzania,ARE,United Arab Emirates,2011,Import,132.701
H3,TZA,390290,Tanzania,IND,India,2011,Import,204.014
H3,TZA,390290,Tanzania,MYS,Malaysia,2011,Import,238.074
H3,TZA,390290,Tanzania,NLD,Netherlands,2011,Import,27.316
H3,TZA,390290,Tanzania,PHL,Philippines,2011,Import,210.511
H3,TZA,390290,Tanzania,POL,Poland,2011,Import,68.014
H3,TZA,390290,Tanzania,SAU,Saudi Arabia,2011,Import,225.468
H3,TZA,390290,Tanzania,WLD,World,2011,Import,1852.77
H3,TZA,390290,Tanzania,ZAF,South Africa,2011,Import,746.67
H3,TZA,390311,Tanzania,CHN,China,2011,Import,122.919
H3,TZA,390311,Tanzania,ESP,Spain,2011,Import,0.967
H3,TZA,390311,Tanzania,ITA,Italy,2011,Import,1.653
H3,TZA,390311,Tanzania,MYS,Malaysia,2011,Import,308.957
H3,TZA,390311,Tanzania,WLD,World,2011,Import,999.722
H3,TZA,390319,Tanzania,CHN,China,2011,Import,35.61
H3,TZA,390319,Tanzania,IND,India,2011,Import,90.517
H3,TZA,390319,Tanzania,OMN,Oman,2011,Import,29.717
H3,TZA,390319,Tanzania,SAU,Saudi Arabia,2011,Import,855.29
H3,TZA,390319,Tanzania,WLD,World,2011,Import,1217.89
H3,TZA,390319,Tanzania,ZAF,South Africa,2011,Import,0.117
H3,TZA,390320,Tanzania,ARE,United Arab Emirates,2011,Import,28.232
H3,TZA,390320,Tanzania,EGY,"Egypt, Arab Rep.",2011,Import,59.178
H3,TZA,390320,Tanzania,IND,India,2011,Import,162.713
H3,TZA,390320,Tanzania,TUR,Turkey,2011,Import,264.125
H3,TZA,390320,Tanzania,WLD,World,2011,Import,514.248
H3,TZA,390330,Tanzania,WLD,World,2011,Import,3.558
H3,TZA,390390,Tanzania,ARE,United Arab Emirates,2011,Import,217.112
H3,TZA,390390,Tanzania,DEU,Germany,2011,Import,0.105
H3,TZA,390390,Tanzania,IND,India,2011,Import,218.041
H3,TZA,390390,Tanzania,ITA,Italy,2011,Import,12.586
H3,TZA,390390,Tanzania,SWE,Sweden,2011,Import,0.17
H3,TZA,390390,Tanzania,TUR,Turkey,2011,Import,5.724
H3,TZA,390390,Tanzania,WLD,World,2011,Import,1797.84
H3,TZA,390390,Tanzania,ZAF,South Africa,2011,Import,1110.11
H3,TZA,390410,Tanzania,ARE,United Arab Emirates,2011,Export,16.077
H3,TZA,390410,Tanzania,ARE,United Arab Emirates,2011,Import,1310.71
H3,TZA,390410,Tanzania,CHN,China,2011,Import,366.877
H3,TZA,390410,Tanzania,IND,India,2011,Import,453.192
H3,TZA,390410,Tanzania,JPN,Japan,2011,Import,223.12
H3,TZA,390410,Tanzania,KEN,Kenya,2011,Export,15.655
H3,TZA,390410,Tanzania,KEN,Kenya,2011,Import,3.544
H3,TZA,390410,Tanzania,KOR,"Korea, Rep.",2011,Import,938.537
H3,TZA,390410,Tanzania,MOZ,Mozambique,2011,Export,23.862
H3,TZA,390410,Tanzania,MUS,Mauritius,2011,Import,356.532
H3,TZA,390410,Tanzania,MYS,Malaysia,2011,Import,218.842
H3,TZA,390410,Tanzania,SAU,Saudi Arabia,2011,Import,412.085
H3,TZA,390410,Tanzania,SGP,Singapore,2011,Import,42.926
H3,TZA,390410,Tanzania,THA,Thailand,2011,Import,2077.94
H3,TZA,390410,Tanzania,USA,United States,2011,Import,1006.58
H3,TZA,390410,Tanzania,WLD,World,2011,Export,55.594
H3,TZA,390410,Tanzania,WLD,World,2011,Import,11056.6
H3,TZA,390410,Tanzania,ZAF,South Africa,2011,Import,3645.74
H3,TZA,390421,Tanzania,CHN,China,2011,Import,2.113
H3,TZA,390421,Tanzania,WLD,World,2011,Import,2.113
H3,TZA,390422,Tanzania,ARE,United Arab Emirates,2011,Import,134.347
H3,TZA,390422,Tanzania,BEL,Belgium,2011,Import,0.674
H3,TZA,390422,Tanzania,CHN,China,2011,Import,0.003
H3,TZA,390422,Tanzania,DEU,Germany,2011,Import,319.471
H3,TZA,390422,Tanzania,FRA,France,2011,Import,65.684
H3,TZA,390422,Tanzania,GBR,United Kingdom,2011,Import,0.119
H3,TZA,390422,Tanzania,IND,India,2011,Import,1055.5
H3,TZA,390422,Tanzania,KEN,Kenya,2011,Export,32.104
H3,TZA,390422,Tanzania,KEN,Kenya,2011,Import,251.976
H3,TZA,390422,Tanzania,KOR,"Korea, Rep.",2011,Import,282.84
H3,TZA,390422,Tanzania,MDG,Madagascar,2011,Export,49.248
H3,TZA,390422,Tanzania,SAU,Saudi Arabia,2011,Import,0.003
H3,TZA,390422,Tanzania,SGP,Singapore,2011,Import,249.053
H3,TZA,390422,Tanzania,THA,Thailand,2011,Import,97.394
H3,TZA,390422,Tanzania,UGA,Uganda,2011,Import,0.021
H3,TZA,390422,Tanzania,USA,United States,2011,Import,0.511
H3,TZA,390422,Tanzania,WLD,World,2011,Export,97.872
H3,TZA,390422,Tanzania,WLD,World,2011,Import,3079.82
H3,TZA,390422,Tanzania,ZAF,South Africa,2011,Import,554.807
H3,TZA,390422,Tanzania,ZMB,Zambia,2011,Export,16.52
H3,TZA,390430,Tanzania,PAK,Pakistan,2011,Import,122.825
H3,TZA,390430,Tanzania,WLD,World,2011,Import,136.033
H3,TZA,390430,Tanzania,ZAF,South Africa,2011,Import,13.208
H3,TZA,390440,Tanzania,ARE,United Arab Emirates,2011,Import,47.837
H3,TZA,390440,Tanzania,DEU,Germany,2011,Import,75.2
H3,TZA,390440,Tanzania,IND,India,2011,Import,40.958
H3,TZA,390440,Tanzania,KOR,"Korea, Rep.",2011,Import,188.705
H3,TZA,390440,Tanzania,SAU,Saudi Arabia,2011,Import,60.755
H3,TZA,390440,Tanzania,TUR,Turkey,2011,Import,7.644
H3,TZA,390440,Tanzania,USA,United States,2011,Import,72.463
H3,TZA,390440,Tanzania,WLD,World,2011,Import,493.562
H3,TZA,390450,Tanzania,ARE,United Arab Emirates,2011,Import,87.552
H3,TZA,390450,Tanzania,BRB,Barbados,2011,Import,108.284
H3,TZA,390450,Tanzania,USA,United States,2011,Import,69.241
H3,TZA,390450,Tanzania,WLD,World,2011,Import,265.077
H3,TZA,390469,Tanzania,KEN,Kenya,2011,Export,16.629
H3,TZA,390469,Tanzania,WLD,World,2011,Export,16.629
