nomenclature,reporteriso3,productcode,reportername,partneriso3,partnername,year,tradeflowname,tradevaluein1000usd
H3,TZA,630130,Tanzania,IND,India,2013,Import,91.806
H3,TZA,630130,Tanzania,ITA,Italy,2013,Import,0.067
H3,TZA,630130,Tanzania,JPN,Japan,2013,Import,0.308
H3,TZA,630130,Tanzania,USA,United States,2013,Import,0.065
H3,TZA,630130,Tanzania,WLD,World,2013,Export,0.323
H3,TZA,630130,Tanzania,WLD,World,2013,Import,183.541
H3,TZA,630130,Tanzania,ZAF,South Africa,2013,Import,0.473
H3,TZA,630140,Tanzania,ARE,United Arab Emirates,2013,Import,72.665
H3,TZA,630140,Tanzania,AUT,Austria,2013,Import,0.007
H3,TZA,630140,Tanzania,BEL,Belgium,2013,Import,1.556
H3,TZA,630140,Tanzania,CHN,China,2013,Import,370.83
H3,TZA,630140,Tanzania,DEU,Germany,2013,Import,3.018
H3,TZA,630140,Tanzania,GBR,United Kingdom,2013,Import,0.008
H3,TZA,630140,Tanzania,HKG,"Hong Kong, China",2013,Import,0.084
H3,TZA,630140,Tanzania,HRV,Croatia,2013,Import,0.237
H3,TZA,630140,Tanzania,KEN,Kenya,2013,Import,83.722
H3,TZA,630140,Tanzania,THA,Thailand,2013,Import,2.014
H3,TZA,630140,Tanzania,USA,United States,2013,Import,0.963
H3,TZA,630140,Tanzania,WLD,World,2013,Import,538.306
H3,TZA,630140,Tanzania,ZAF,South Africa,2013,Import,3.202
H3,TZA,630190,Tanzania,ARE,United Arab Emirates,2013,Import,160.912
H3,TZA,630190,Tanzania,AUS,Australia,2013,Import,0.095
H3,TZA,630190,Tanzania,AUT,Austria,2013,Import,0.094
H3,TZA,630190,Tanzania,BEL,Belgium,2013,Import,1.534
H3,TZA,630190,Tanzania,CAN,Canada,2013,Import,0.825
H3,TZA,630190,Tanzania,CHN,China,2013,Import,2118.51
H3,TZA,630190,Tanzania,CMR,Cameroon,2013,Export,0.05
H3,TZA,630190,Tanzania,COG,"Congo, Rep.",2013,Import,0.302
H3,TZA,630190,Tanzania,DEU,Germany,2013,Import,0.295
H3,TZA,630190,Tanzania,ESP,Spain,2013,Export,0.357
H3,TZA,630190,Tanzania,ESP,Spain,2013,Import,0.101
H3,TZA,630190,Tanzania,FRA,France,2013,Import,0.297
H3,TZA,630190,Tanzania,GBR,United Kingdom,2013,Export,1.101
H3,TZA,630190,Tanzania,GBR,United Kingdom,2013,Import,5.035
H3,TZA,630190,Tanzania,GIN,Guinea,2013,Import,0.032
H3,TZA,630190,Tanzania,HKG,"Hong Kong, China",2013,Import,48.42
H3,TZA,630190,Tanzania,IDN,Indonesia,2013,Import,0.306
H3,TZA,630190,Tanzania,IND,India,2013,Import,103.882
H3,TZA,630190,Tanzania,ITA,Italy,2013,Import,1.567
H3,TZA,630190,Tanzania,KEN,Kenya,2013,Export,692.975
H3,TZA,630190,Tanzania,KEN,Kenya,2013,Import,61.166
H3,TZA,630190,Tanzania,KOR,"Korea, Rep.",2013,Export,10.518
H3,TZA,630190,Tanzania,KOR,"Korea, Rep.",2013,Import,0.111
H3,TZA,630190,Tanzania,NER,Niger,2013,Import,0.324
H3,TZA,630190,Tanzania,NLD,Netherlands,2013,Import,1.241
H3,TZA,630190,Tanzania,PAK,Pakistan,2013,Import,198.557
H3,TZA,630190,Tanzania,SAU,Saudi Arabia,2013,Import,0.009
H3,TZA,630190,Tanzania,SHN,Saint Helena,2013,Import,0.194
H3,TZA,630190,Tanzania,SWE,Sweden,2013,Import,0.156
H3,TZA,630190,Tanzania,SYR,Syrian Arab Republic,2013,Import,0.572
H3,TZA,630190,Tanzania,THA,Thailand,2013,Import,5.197
H3,TZA,630190,Tanzania,TUR,Turkey,2013,Import,11.987
H3,TZA,630190,Tanzania,UGA,Uganda,2013,Import,0.028
H3,TZA,630190,Tanzania,USA,United States,2013,Export,0.025
H3,TZA,630190,Tanzania,USA,United States,2013,Import,5.843
H3,TZA,630190,Tanzania,WLD,World,2013,Export,705.743
H3,TZA,630190,Tanzania,WLD,World,2013,Import,2740.91
H3,TZA,630190,Tanzania,ZAF,South Africa,2013,Import,13.319
H3,TZA,630190,Tanzania,ZMB,Zambia,2013,Export,0.717
H3,TZA,630210,Tanzania,ARE,United Arab Emirates,2013,Import,16.009
H3,TZA,630210,Tanzania,AUS,Australia,2013,Import,0.115
H3,TZA,630210,Tanzania,CAN,Canada,2013,Import,0.314
H3,TZA,630210,Tanzania,CHN,China,2013,Import,57.231
H3,TZA,630210,Tanzania,DEU,Germany,2013,Import,6.769
H3,TZA,630210,Tanzania,DJI,Djibouti,2013,Import,0.035
H3,TZA,630210,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,0.003
H3,TZA,630210,Tanzania,ESP,Spain,2013,Import,0.601
H3,TZA,630210,Tanzania,FRA,France,2013,Import,0.595
H3,TZA,630210,Tanzania,GBR,United Kingdom,2013,Import,6.435
H3,TZA,630210,Tanzania,IND,India,2013,Import,14.778
H3,TZA,630210,Tanzania,ITA,Italy,2013,Import,4.657
H3,TZA,630210,Tanzania,KEN,Kenya,2013,Export,13.746
H3,TZA,630210,Tanzania,MAR,Morocco,2013,Export,0.135
H3,TZA,630210,Tanzania,OMN,Oman,2013,Import,0.092
H3,TZA,630210,Tanzania,PAK,Pakistan,2013,Import,30.709
H3,TZA,630210,Tanzania,SWE,Sweden,2013,Import,0.239
H3,TZA,630210,Tanzania,THA,Thailand,2013,Import,0.013
H3,TZA,630210,Tanzania,TUR,Turkey,2013,Import,14.373
H3,TZA,630210,Tanzania,USA,United States,2013,Import,2.457
H3,TZA,630210,Tanzania,WLD,World,2013,Export,13.944
H3,TZA,630210,Tanzania,WLD,World,2013,Import,171.225
H3,TZA,630210,Tanzania,ZAF,South Africa,2013,Import,15.8
H3,TZA,630210,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,0.063
H3,TZA,630221,Tanzania,ARE,United Arab Emirates,2013,Import,9.879
H3,TZA,630221,Tanzania,BEL,Belgium,2013,Import,86.262
H3,TZA,630221,Tanzania,CAN,Canada,2013,Import,0.152
H3,TZA,630221,Tanzania,CHN,China,2013,Import,33.665
H3,TZA,630221,Tanzania,DEU,Germany,2013,Import,0.456
H3,TZA,630221,Tanzania,ESP,Spain,2013,Import,0.113
H3,TZA,630221,Tanzania,GAB,Gabon,2013,Import,0.053
H3,TZA,630221,Tanzania,GBR,United Kingdom,2013,Import,0.476
H3,TZA,630221,Tanzania,IDN,Indonesia,2013,Import,0.087
H3,TZA,630221,Tanzania,IND,India,2013,Import,50.509
H3,TZA,630221,Tanzania,KEN,Kenya,2013,Import,1.147
H3,TZA,630221,Tanzania,NLD,Netherlands,2013,Import,0.023
H3,TZA,630221,Tanzania,SAU,Saudi Arabia,2013,Import,0.036
H3,TZA,630221,Tanzania,SYR,Syrian Arab Republic,2013,Import,0.194
H3,TZA,630221,Tanzania,TUR,Turkey,2013,Import,0.118
H3,TZA,630221,Tanzania,USA,United States,2013,Import,0.103
H3,TZA,630221,Tanzania,WLD,World,2013,Import,192.475
H3,TZA,630221,Tanzania,ZAF,South Africa,2013,Import,8.912
H3,TZA,630221,Tanzania,ZMB,Zambia,2013,Import,0.29
H3,TZA,630222,Tanzania,ARE,United Arab Emirates,2013,Import,0.689
H3,TZA,630222,Tanzania,CHN,China,2013,Import,217.782
H3,TZA,630222,Tanzania,GBR,United Kingdom,2013,Export,0.312
H3,TZA,630222,Tanzania,GBR,United Kingdom,2013,Import,1.686
H3,TZA,630222,Tanzania,HKG,"Hong Kong, China",2013,Import,2.306
H3,TZA,630222,Tanzania,HRV,Croatia,2013,Import,0.428
H3,TZA,630222,Tanzania,ITA,Italy,2013,Import,0.1
H3,TZA,630222,Tanzania,SYR,Syrian Arab Republic,2013,Import,0.06
H3,TZA,630222,Tanzania,USA,United States,2013,Import,0.002
H3,TZA,630222,Tanzania,WLD,World,2013,Export,0.312
H3,TZA,630222,Tanzania,WLD,World,2013,Import,243.724
H3,TZA,630222,Tanzania,ZAF,South Africa,2013,Import,20.671
H3,TZA,630229,Tanzania,ARE,United Arab Emirates,2013,Import,15.173
H3,TZA,630229,Tanzania,AUS,Australia,2013,Import,0.34
H3,TZA,630229,Tanzania,BEL,Belgium,2013,Import,0.144
H3,TZA,630229,Tanzania,CAN,Canada,2013,Import,0.012
H3,TZA,630229,Tanzania,CHN,China,2013,Import,857.852
H3,TZA,630229,Tanzania,FRA,France,2013,Export,0.014
H3,TZA,630229,Tanzania,GBR,United Kingdom,2013,Import,0.934
H3,TZA,630229,Tanzania,HKG,"Hong Kong, China",2013,Import,60.744
H3,TZA,630229,Tanzania,IDN,Indonesia,2013,Import,1.475
H3,TZA,630229,Tanzania,IND,India,2013,Import,4.734
H3,TZA,630229,Tanzania,ITA,Italy,2013,Import,3.291
H3,TZA,630229,Tanzania,JPN,Japan,2013,Import,0.006
H3,TZA,630229,Tanzania,KEN,Kenya,2013,Export,93.983
H3,TZA,630229,Tanzania,KEN,Kenya,2013,Import,9.115
H3,TZA,630229,Tanzania,LBN,Lebanon,2013,Import,0.044
H3,TZA,630229,Tanzania,MWI,Malawi,2013,Export,7.551
H3,TZA,630229,Tanzania,MYS,Malaysia,2013,Import,0.015
H3,TZA,630229,Tanzania,NLD,Netherlands,2013,Import,1.129
H3,TZA,630229,Tanzania,OMN,Oman,2013,Import,0.131
H3,TZA,630229,Tanzania,PAK,Pakistan,2013,Import,103.988
H3,TZA,630229,Tanzania,SAU,Saudi Arabia,2013,Import,1.037
H3,TZA,630229,Tanzania,THA,Thailand,2013,Import,0.091
H3,TZA,630229,Tanzania,TUR,Turkey,2013,Import,0.051
H3,TZA,630229,Tanzania,USA,United States,2013,Import,1.209
H3,TZA,630229,Tanzania,WLD,World,2013,Export,101.854
H3,TZA,630229,Tanzania,WLD,World,2013,Import,1103.37
H3,TZA,630229,Tanzania,ZAF,South Africa,2013,Import,41.859
H3,TZA,630229,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,0.306
H3,TZA,630231,Tanzania,ARE,United Arab Emirates,2013,Import,13.7
H3,TZA,630231,Tanzania,BEL,Belgium,2013,Import,0.644
H3,TZA,630231,Tanzania,CAN,Canada,2013,Import,0.716
H3,TZA,630231,Tanzania,CHN,China,2013,Import,58.657
H3,TZA,630231,Tanzania,DEU,Germany,2013,Import,1.037
H3,TZA,630231,Tanzania,FIN,Finland,2013,Import,0.063
H3,TZA,630231,Tanzania,GBR,United Kingdom,2013,Import,0.54
H3,TZA,630231,Tanzania,HKG,"Hong Kong, China",2013,Import,18.012
H3,TZA,630231,Tanzania,IND,India,2013,Export,0.051
H3,TZA,630231,Tanzania,IND,India,2013,Import,11.529
H3,TZA,630231,Tanzania,ITA,Italy,2013,Import,0.712
H3,TZA,630231,Tanzania,JPN,Japan,2013,Import,0.044
H3,TZA,630231,Tanzania,KEN,Kenya,2013,Import,0.564
H3,TZA,630231,Tanzania,SGP,Singapore,2013,Import,1.141
H3,TZA,630231,Tanzania,USA,United States,2013,Import,0.367
H3,TZA,630231,Tanzania,WLD,World,2013,Export,0.051
H3,TZA,630231,Tanzania,WLD,World,2013,Import,140.6
H3,TZA,630231,Tanzania,ZAF,South Africa,2013,Import,32.874
H3,TZA,630232,Tanzania,ARE,United Arab Emirates,2013,Import,76.364
H3,TZA,630232,Tanzania,BEL,Belgium,2013,Import,0.13
H3,TZA,630232,Tanzania,CHN,China,2013,Import,264.41
H3,TZA,630232,Tanzania,GBR,United Kingdom,2013,Import,0.507
H3,TZA,630232,Tanzania,IDN,Indonesia,2013,Import,6.546
H3,TZA,630232,Tanzania,PAK,Pakistan,2013,Import,30.943
H3,TZA,630232,Tanzania,THA,Thailand,2013,Import,0.508
H3,TZA,630232,Tanzania,USA,United States,2013,Import,0.092
H3,TZA,630232,Tanzania,WLD,World,2013,Export,0.252
H3,TZA,630232,Tanzania,WLD,World,2013,Import,385.502
H3,TZA,630232,Tanzania,ZAF,South Africa,2013,Import,6.002
H3,TZA,630232,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,0.252
H3,TZA,630239,Tanzania,ARE,United Arab Emirates,2013,Import,22.336
H3,TZA,630239,Tanzania,AUS,Australia,2013,Import,0.016
H3,TZA,630239,Tanzania,BEL,Belgium,2013,Import,0.079
H3,TZA,630239,Tanzania,CAN,Canada,2013,Import,0.302
H3,TZA,630239,Tanzania,CHN,China,2013,Import,786.942
H3,TZA,630239,Tanzania,DEU,Germany,2013,Export,0.102
H3,TZA,630239,Tanzania,DEU,Germany,2013,Import,0.297
H3,TZA,630239,Tanzania,GBR,United Kingdom,2013,Import,2.629
H3,TZA,630239,Tanzania,HKG,"Hong Kong, China",2013,Import,55.404
H3,TZA,630239,Tanzania,IDN,Indonesia,2013,Import,0.415
H3,TZA,630239,Tanzania,IND,India,2013,Import,3.235
H3,TZA,630239,Tanzania,ITA,Italy,2013,Import,0.748
H3,TZA,630239,Tanzania,KEN,Kenya,2013,Export,0.006
H3,TZA,630239,Tanzania,KEN,Kenya,2013,Import,0.003
H3,TZA,630239,Tanzania,KOR,"Korea, Rep.",2013,Import,0.108
H3,TZA,630239,Tanzania,MWI,Malawi,2013,Export,0.612
H3,TZA,630239,Tanzania,MWI,Malawi,2013,Import,3.64
H3,TZA,630239,Tanzania,NGA,Nigeria,2013,Import,0.568
H3,TZA,630239,Tanzania,PAK,Pakistan,2013,Import,32.736
H3,TZA,630239,Tanzania,SWE,Sweden,2013,Import,0.242
H3,TZA,630239,Tanzania,SYR,Syrian Arab Republic,2013,Import,0.451
H3,TZA,630239,Tanzania,THA,Thailand,2013,Import,1.231
H3,TZA,630239,Tanzania,TUR,Turkey,2013,Import,0.02
H3,TZA,630239,Tanzania,USA,United States,2013,Import,3.552
H3,TZA,630239,Tanzania,WLD,World,2013,Export,1.469
H3,TZA,630239,Tanzania,WLD,World,2013,Import,965.081
H3,TZA,630239,Tanzania,ZAF,South Africa,2013,Import,50.127
H3,TZA,630239,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,0.749
H3,TZA,630240,Tanzania,ARE,United Arab Emirates,2013,Import,2.935
H3,TZA,630240,Tanzania,BEL,Belgium,2013,Import,0.133
H3,TZA,630240,Tanzania,CHN,China,2013,Import,58.997
H3,TZA,630240,Tanzania,DEU,Germany,2013,Import,0.02
H3,TZA,630240,Tanzania,GBR,United Kingdom,2013,Export,1.794
H3,TZA,630240,Tanzania,GBR,United Kingdom,2013,Import,0.685
H3,TZA,630240,Tanzania,HKG,"Hong Kong, China",2013,Import,0.042
H3,TZA,630240,Tanzania,IND,India,2013,Import,1.081
H3,TZA,630240,Tanzania,ITA,Italy,2013,Import,0.179
H3,TZA,630240,Tanzania,KEN,Kenya,2013,Import,17.41
H3,TZA,630240,Tanzania,THA,Thailand,2013,Import,16.904
H3,TZA,630240,Tanzania,TUR,Turkey,2013,Import,1.709
H3,TZA,630240,Tanzania,USA,United States,2013,Import,0.876
H3,TZA,630240,Tanzania,WLD,World,2013,Export,1.955
H3,TZA,630240,Tanzania,WLD,World,2013,Import,102.396
H3,TZA,630240,Tanzania,ZAF,South Africa,2013,Import,1.425
H3,TZA,630240,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,0.101
H3,TZA,630240,Tanzania,ZMB,Zambia,2013,Export,0.06
H3,TZA,630251,Tanzania,ARE,United Arab Emirates,2013,Import,30.711
H3,TZA,630251,Tanzania,CAN,Canada,2013,Import,0.03
H3,TZA,630251,Tanzania,CHN,China,2013,Import,15.512
H3,TZA,630251,Tanzania,DEU,Germany,2013,Export,0.249
H3,TZA,630251,Tanzania,DEU,Germany,2013,Import,4.271
H3,TZA,630251,Tanzania,EGY,"Egypt, Arab Rep.",2013,Import,0.588
H3,TZA,630251,Tanzania,ESP,Spain,2013,Import,0.056
H3,TZA,630251,Tanzania,GBR,United Kingdom,2013,Export,0.226
H3,TZA,630251,Tanzania,GBR,United Kingdom,2013,Import,3.397
H3,TZA,630251,Tanzania,IND,India,2013,Import,3.165
H3,TZA,630251,Tanzania,NLD,Netherlands,2013,Import,9.899
H3,TZA,630251,Tanzania,QAT,Qatar,2013,Import,1.112
H3,TZA,630251,Tanzania,SYR,Syrian Arab Republic,2013,Import,2.833
H3,TZA,630251,Tanzania,TUR,Turkey,2013,Import,9.475
H3,TZA,630251,Tanzania,USA,United States,2013,Import,1.479
H3,TZA,630251,Tanzania,WLD,World,2013,Export,13.815
H3,TZA,630251,Tanzania,WLD,World,2013,Import,102.636
H3,TZA,630251,Tanzania,ZAF,South Africa,2013,Export,6.836
H3,TZA,630251,Tanzania,ZAF,South Africa,2013,Import,20.108
H3,TZA,630251,Tanzania,ZAR,"Congo, Dem. Rep.",2013,Export,6.504
H3,TZA,630253,Tanzania,ARE,United Arab Emirates,2013,Import,4.203
H3,TZA,630253,Tanzania,CHE,Switzerland,2013,Import,0.006
H3,TZA,630253,Tanzania,CHN,China,2013,Import,7.396
H3,TZA,630253,Tanzania,GBR,United Kingdom,2013,Export,2.793
H3,TZA,630253,Tanzania,GBR,United Kingdom,2013,Import,0.165
H3,TZA,630253,Tanzania,HKG,"Hong Kong, China",2013,Import,1.794
H3,TZA,630253,Tanzania,UGA,Uganda,2013,Import,2.301
H3,TZA,630253,Tanzania,USA,United States,2013,Import,0.243
H3,TZA,630253,Tanzania,WLD,World,2013,Export,2.793
H3,TZA,630253,Tanzania,WLD,World,2013,Import,64.936
H3,TZA,630253,Tanzania,ZAF,South Africa,2013,Import,48.828
H3,TZA,630259,Tanzania,ARE,United Arab Emirates,2013,Import,3.468
H3,TZA,630259,Tanzania,AUT,Austria,2013,Import,0.683
H3,TZA,630259,Tanzania,CHN,China,2013,Import,336.054
H3,TZA,630259,Tanzania,DNK,Denmark,2013,Import,0.666
H3,TZA,630259,Tanzania,ESP,Spain,2013,Import,0.007
H3,TZA,630259,Tanzania,FIN,Finland,2013,Import,0.1
H3,TZA,630259,Tanzania,GBR,United Kingdom,2013,Export,0.05
H3,TZA,630259,Tanzania,GBR,United Kingdom,2013,Import,0.842
H3,TZA,630259,Tanzania,HKG,"Hong Kong, China",2013,Import,20.668
H3,TZA,630259,Tanzania,IDN,Indonesia,2013,Import,0.08
H3,TZA,630259,Tanzania,IND,India,2013,Import,2.459
H3,TZA,630259,Tanzania,KEN,Kenya,2013,Import,0.547
H3,TZA,630259,Tanzania,MWI,Malawi,2013,Import,2.05
H3,TZA,630259,Tanzania,OMN,Oman,2013,Import,0.075
H3,TZA,630259,Tanzania,PAK,Pakistan,2013,Import,2.19
H3,TZA,630259,Tanzania,RWA,Rwanda,2013,Export,1.51
H3,TZA,630259,Tanzania,SAU,Saudi Arabia,2013,Import,0.022
H3,TZA,630259,Tanzania,SYR,Syrian Arab Republic,2013,Import,0.383
H3,TZA,630259,Tanzania,THA,Thailand,2013,Import,2.619
H3,TZA,630259,Tanzania,TUR,Turkey,2013,Import,0.868
H3,TZA,630259,Tanzania,USA,United States,2013,Import,0.622
H3,TZA,630259,Tanzania,WLD,World,2013,Export,1.56
H3,TZA,630259,Tanzania,WLD,World,2013,Import,388.083
H3,TZA,630259,Tanzania,ZAF,South Africa,2013,Import,13.451
H3,TZA,630259,Tanzania,ZMB,Zambia,2013,Import,0.229
H3,TZA,630260,Tanzania,ARE,United Arab Emirates,2013,Import,90.85
H3,TZA,630260,Tanzania,AUS,Australia,2013,Import,0.091
H3,TZA,630260,Tanzania,BEL,Belgium,2013,Import,12.173
H3,TZA,630260,Tanzania,CAN,Canada,2013,Import,0.025
H3,TZA,630260,Tanzania,CHN,China,2013,Import,196.835
H3,TZA,630260,Tanzania,DEU,Germany,2013,Import,6.979
H3,TZA,630260,Tanzania,DJI,Djibouti,2013,Import,0.033
H3,TZA,630260,Tanzania,ESP,Spain,2013,Import,0.024
H3,TZA,630260,Tanzania,FIN,Finland,2013,Import,0.058
H3,TZA,630260,Tanzania,GBR,United Kingdom,2013,Import,19.316
H3,TZA,630260,Tanzania,HKG,"Hong Kong, China",2013,Import,7.499
H3,TZA,630260,Tanzania,HRV,Croatia,2013,Import,0.096
H3,TZA,630260,Tanzania,IDN,Indonesia,2013,Import,0.382
H3,TZA,630260,Tanzania,IND,India,2013,Export,0.025
H3,TZA,630260,Tanzania,IND,India,2013,Import,39.745
H3,TZA,630260,Tanzania,ITA,Italy,2013,Import,0.703
H3,TZA,630260,Tanzania,JPN,Japan,2013,Import,0.425
H3,TZA,630260,Tanzania,KEN,Kenya,2013,Import,4.642
H3,TZA,630260,Tanzania,KOR,"Korea, Rep.",2013,Import,0.083
H3,TZA,630260,Tanzania,NLD,Netherlands,2013,Import,5.73
H3,TZA,630260,Tanzania,PAK,Pakistan,2013,Import,74.34
H3,TZA,630260,Tanzania,QAT,Qatar,2013,Import,0.646
H3,TZA,630260,Tanzania,RWA,Rwanda,2013,Export,0.725
H3,TZA,630260,Tanzania,SWE,Sweden,2013,Import,0.198
H3,TZA,630260,Tanzania,SYR,Syrian Arab Republic,2013,Import,0.199
H3,TZA,630260,Tanzania,THA,Thailand,2013,Import,2.18
H3,TZA,630260,Tanzania,TUR,Turkey,2013,Import,0.414
H3,TZA,630260,Tanzania,USA,United States,2013,Import,2.628
H3,TZA,630260,Tanzania,WLD,World,2013,Export,0.75
H3,TZA,630260,Tanzania,WLD,World,2013,Import,571.564
H3,TZA,630260,Tanzania,ZAF,South Africa,2013,Import,105.27
H3,TZA,630291,Tanzania,ARE,United Arab Emirates,2013,Import,65.211
H3,TZA,630291,Tanzania,BDI,Burundi,2013,Export,21.269
H3,TZA,630291,Tanzania,BEL,Belgium,2013,Import,4.647
H3,TZA,630291,Tanzania,CHN,China,2013,Import,77.88
H3,TZA,630291,Tanzania,GBR,United Kingdom,2013,Import,0.005
H3,TZA,630291,Tanzania,HKG,"Hong Kong, China",2013,Import,0.239
H3,TZA,630291,Tanzania,IDN,Indonesia,2013,Import,0.222
H3,TZA,630291,Tanzania,IND,India,2013,Import,16.723
H3,TZA,630291,Tanzania,ITA,Italy,2013,Import,0.041
H3,TZA,630291,Tanzania,KEN,Kenya,2013,Import,0.424
H3,TZA,630291,Tanzania,NLD,Netherlands,2013,Import,0.149
H3,TZA,630291,Tanzania,PAK,Pakistan,2013,Import,1.099
H3,TZA,630291,Tanzania,THA,Thailand,2013,Import,19.159
H3,TZA,630291,Tanzania,USA,United States,2013,Import,1.142
H3,TZA,630291,Tanzania,WLD,World,2013,Export,21.269
H3,TZA,630291,Tanzania,WLD,World,2013,Import,216.819
H3,TZA,630291,Tanzania,ZAF,South Africa,2013,Import,29.582
H3,TZA,630293,Tanzania,ARE,United Arab Emirates,2013,Import,0.059
H3,TZA,630293,Tanzania,CHN,China,2013,Import,47.175
H3,TZA,630293,Tanzania,HKG,"Hong Kong, China",2013,Import,0.002
H3,TZA,630293,Tanzania,KOR,"Korea, Rep.",2013,Import,0.041
H3,TZA,630293,Tanzania,PAK,Pakistan,2013,Import,6.2
H3,TZA,630293,Tanzania,THA,Thailand,2013,Import,1.052
H3,TZA,630293,Tanzania,WLD,World,2013,Import,57.668
H3,TZA,630293,Tanzania,ZAF,South Africa,2013,Import,3.139
H3,TZA,630299,Tanzania,ARE,United Arab Emirates,2013,Import,43.171
H3,TZA,630299,Tanzania,AUS,Australia,2013,Import,1.409
H3,TZA,630299,Tanzania,BEL,Belgium,2013,Import,0.6
H3,TZA,630299,Tanzania,CHE,Switzerland,2013,Import,0.551
H3,TZA,630299,Tanzania,CHN,China,2013,Import,80.277
H3,TZA,630299,Tanzania,DEU,Germany,2013,Import,0.11
H3,TZA,630299,Tanzania,DJI,Djibouti,2013,Import,0.026
H3,TZA,630299,Tanzania,FRA,France,2013,Import,0.425
H3,TZA,630299,Tanzania,GBR,United Kingdom,2013,Export,0.102
H3,TZA,630299,Tanzania,GBR,United Kingdom,2013,Import,3.605
H3,TZA,630299,Tanzania,HKG,"Hong Kong, China",2013,Import,6.164
H3,TZA,630299,Tanzania,IDN,Indonesia,2013,Import,0.809
H3,TZA,630299,Tanzania,IND,India,2013,Import,19.36
H3,TZA,630299,Tanzania,ISR,Israel,2013,Import,0.17
H3,TZA,630299,Tanzania,ITA,Italy,2013,Import,1.469
H3,TZA,630299,Tanzania,KEN,Kenya,2013,Export,5.885
H3,TZA,630299,Tanzania,KOR,"Korea, Rep.",2013,Import,0.3
H3,TZA,630299,Tanzania,MOZ,Mozambique,2013,Import,0.051
H3,TZA,630299,Tanzania,NZL,New Zealand,2013,Import,0.004
H3,TZA,630299,Tanzania,OMN,Oman,2013,Import,0.084
H3,TZA,630299,Tanzania,PAK,Pakistan,2013,Import,9.556
H3,TZA,630299,Tanzania,SAU,Saudi Arabia,2013,Import,0.025
H3,TZA,630299,Tanzania,THA,Thailand,2013,Import,0.518
H3,TZA,630299,Tanzania,TUR,Turkey,2013,Import,2.488
H3,TZA,630299,Tanzania,USA,United States,2013,Import,7.807
H3,TZA,630299,Tanzania,WLD,World,2013,Export,5.987
H3,TZA,630299,Tanzania,WLD,World,2013,Import,187.324
H3,TZA,630299,Tanzania,ZAF,South Africa,2013,Import,8.15
H3,TZA,630299,Tanzania,ZMB,Zambia,2013,Import,0.195
H3,TZA,630312,Tanzania,ARE,United Arab Emirates,2013,Import,32.245
H3,TZA,630312,Tanzania,CHN,China,2013,Import,99.143
H3,TZA,630312,Tanzania,GBR,United Kingdom,2013,Import,22.226
H3,TZA,630312,Tanzania,IND,India,2013,Import,4.416
H3,TZA,630312,Tanzania,ITA,Italy,2013,Import,0.421
H3,TZA,630312,Tanzania,KEN,Kenya,2013,Import,4.379
H3,TZA,630312,Tanzania,RUS,Russian Federation,2013,Import,0.283
H3,TZA,630312,Tanzania,SGP,Singapore,2013,Import,0.276
H3,TZA,630312,Tanzania,TUR,Turkey,2013,Import,0.093
H3,TZA,630312,Tanzania,USA,United States,2013,Import,0.225
H3,TZA,630312,Tanzania,WLD,World,2013,Import,178.365
H3,TZA,630312,Tanzania,ZAF,South Africa,2013,Import,14.658
H3,TZA,630319,Tanzania,ARE,United Arab Emirates,2013,Import,68.19
H3,TZA,630319,Tanzania,CHE,Switzerland,2013,Import,0.221
H3,TZA,630319,Tanzania,CHN,China,2013,Import,264.211
H3,TZA,630319,Tanzania,CMR,Cameroon,2013,Export,1
H3,TZA,630319,Tanzania,COM,Comoros,2013,Export,0.047
H3,TZA,630319,Tanzania,DEU,Germany,2013,Import,0.083
H3,TZA,630319,Tanzania,FIN,Finland,2013,Import,0.109
H3,TZA,630319,Tanzania,FRA,France,2013,Export,0.472
H3,TZA,630319,Tanzania,GBR,United Kingdom,2013,Import,0.186
H3,TZA,630319,Tanzania,GRC,Greece,2013,Import,0.002
H3,TZA,630319,Tanzania,HKG,"Hong Kong, China",2013,Import,2.511
H3,TZA,630319,Tanzania,IND,India,2013,Import,46.727
H3,TZA,630319,Tanzania,ITA,Italy,2013,Import,0.102
H3,TZA,630319,Tanzania,KEN,Kenya,2013,Import,1.022
H3,TZA,630319,Tanzania,KOR,"Korea, Rep.",2013,Import,0.062
H3,TZA,630319,Tanzania,MWI,Malawi,2013,Export,11.893
H3,TZA,630319,Tanzania,MYS,Malaysia,2013,Import,0.177
H3,TZA,630319,Tanzania,NLD,Netherlands,2013,Import,0.63
H3,TZA,630319,Tanzania,OMN,Oman,2013,Import,0.006
H3,TZA,630319,Tanzania,SAU,Saudi Arabia,2013,Import,0.042
H3,TZA,630319,Tanzania,SEN,Senegal,2013,Import,0.051
H3,TZA,630319,Tanzania,SYR,Syrian Arab Republic,2013,Import,0.082
H3,TZA,630319,Tanzania,USA,United States,2013,Import,22.16
H3,TZA,630319,Tanzania,VNM,Vietnam,2013,Import,0.046
H3,TZA,630319,Tanzania,WLD,World,2013,Export,13.758
