nomenclature,reporteriso3,productcode,reportername,partneriso3,partnername,year,tradeflowname,tradevaluein1000usd
H3,TZA,730890,Tanzania,ISR,Israel,2012,Import,106.037
H3,TZA,730890,Tanzania,ITA,Italy,2012,Import,328.797
H3,TZA,730890,Tanzania,JPN,Japan,2012,Import,4057.69
H3,TZA,730890,Tanzania,KEN,Kenya,2012,Export,97.145
H3,TZA,730890,Tanzania,KEN,Kenya,2012,Import,2963.5
H3,TZA,730890,Tanzania,KOR,"Korea, Rep.",2012,Import,1.498
H3,TZA,730890,Tanzania,LVA,Latvia,2012,Import,0.227
H3,TZA,730890,Tanzania,MOZ,Mozambique,2012,Export,3.514
H3,TZA,730890,Tanzania,MUS,Mauritius,2012,Import,8.097
H3,TZA,730890,Tanzania,MYS,Malaysia,2012,Import,1934.21
H3,TZA,730890,Tanzania,NLD,Netherlands,2012,Export,1.689
H3,TZA,730890,Tanzania,NLD,Netherlands,2012,Import,354.355
H3,TZA,730890,Tanzania,NZL,New Zealand,2012,Import,1987.5
H3,TZA,730890,Tanzania,OMN,Oman,2012,Import,2.78
H3,TZA,730890,Tanzania,PRT,Portugal,2012,Import,141.616
H3,TZA,730890,Tanzania,QAT,Qatar,2012,Import,202.515
H3,TZA,730890,Tanzania,SGP,Singapore,2012,Import,21.42
H3,TZA,730890,Tanzania,SWE,Sweden,2012,Import,0.326
H3,TZA,730890,Tanzania,SYR,Syrian Arab Republic,2012,Import,1.24
H3,TZA,730890,Tanzania,TUR,Turkey,2012,Import,898.699
H3,TZA,730890,Tanzania,UGA,Uganda,2012,Export,3.595
H3,TZA,730890,Tanzania,UGA,Uganda,2012,Import,109.621
H3,TZA,730890,Tanzania,USA,United States,2012,Import,138.92
H3,TZA,730890,Tanzania,WLD,World,2012,Export,155.528
H3,TZA,730890,Tanzania,WLD,World,2012,Import,34870.4
H3,TZA,730890,Tanzania,ZAF,South Africa,2012,Import,6195.35
H3,TZA,730890,Tanzania,ZMB,Zambia,2012,Export,47.033
H3,TZA,730900,Tanzania,AGO,Angola,2012,Import,175.682
H3,TZA,730900,Tanzania,ARE,United Arab Emirates,2012,Export,23.111
H3,TZA,730900,Tanzania,ARE,United Arab Emirates,2012,Import,328.892
H3,TZA,730900,Tanzania,AUS,Australia,2012,Import,21.272
H3,TZA,730900,Tanzania,BEL,Belgium,2012,Import,9.243
H3,TZA,730900,Tanzania,BRA,Brazil,2012,Import,2016.32
H3,TZA,730900,Tanzania,BWA,Botswana,2012,Import,0.364
H3,TZA,730900,Tanzania,CAN,Canada,2012,Import,2.827
H3,TZA,730900,Tanzania,CHN,China,2012,Import,79.27
H3,TZA,730900,Tanzania,DEU,Germany,2012,Import,20.598
H3,TZA,730900,Tanzania,DNK,Denmark,2012,Import,5.682
H3,TZA,730900,Tanzania,EGY,"Egypt, Arab Rep.",2012,Import,0.255
H3,TZA,730900,Tanzania,ESP,Spain,2012,Import,11.902
H3,TZA,730900,Tanzania,FRA,France,2012,Import,453.366
H3,TZA,730900,Tanzania,GBR,United Kingdom,2012,Import,8.292
H3,TZA,730900,Tanzania,HKG,"Hong Kong, China",2012,Import,0.359
H3,TZA,730900,Tanzania,IND,India,2012,Import,705.061
H3,TZA,730900,Tanzania,ISR,Israel,2012,Import,0.589
H3,TZA,730900,Tanzania,ITA,Italy,2012,Export,2.162
H3,TZA,730900,Tanzania,ITA,Italy,2012,Import,2120.46
H3,TZA,730900,Tanzania,JPN,Japan,2012,Import,0.729
H3,TZA,730900,Tanzania,KEN,Kenya,2012,Export,281.468
H3,TZA,730900,Tanzania,KEN,Kenya,2012,Import,417.153
H3,TZA,730900,Tanzania,KOR,"Korea, Rep.",2012,Import,0.103
H3,TZA,730900,Tanzania,LBN,Lebanon,2012,Import,31.496
H3,TZA,730900,Tanzania,MOZ,Mozambique,2012,Export,32.414
H3,TZA,730900,Tanzania,NAM,Namibia,2012,Import,37.683
H3,TZA,730900,Tanzania,NLD,Netherlands,2012,Export,4.549
H3,TZA,730900,Tanzania,NLD,Netherlands,2012,Import,31.589
H3,TZA,730900,Tanzania,NOR,Norway,2012,Export,32.814
H3,TZA,730900,Tanzania,NOR,Norway,2012,Import,89.359
H3,TZA,730900,Tanzania,SWE,Sweden,2012,Import,6.012
H3,TZA,730900,Tanzania,TUR,Turkey,2012,Export,0.662
H3,TZA,730900,Tanzania,TUR,Turkey,2012,Import,50.418
H3,TZA,730900,Tanzania,UGA,Uganda,2012,Import,2.226
H3,TZA,730900,Tanzania,USA,United States,2012,Import,5.208
H3,TZA,730900,Tanzania,WLD,World,2012,Export,404.77
H3,TZA,730900,Tanzania,WLD,World,2012,Import,7469.63
H3,TZA,730900,Tanzania,ZAF,South Africa,2012,Import,837.223
H3,TZA,730900,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,27.59
H3,TZA,731010,Tanzania,AGO,Angola,2012,Export,31.811
H3,TZA,731010,Tanzania,ARE,United Arab Emirates,2012,Export,1.058
H3,TZA,731010,Tanzania,ARE,United Arab Emirates,2012,Import,301.783
H3,TZA,731010,Tanzania,AUS,Australia,2012,Import,0.183
H3,TZA,731010,Tanzania,BDI,Burundi,2012,Export,2.582
H3,TZA,731010,Tanzania,BEL,Belgium,2012,Import,0.586
H3,TZA,731010,Tanzania,BWA,Botswana,2012,Import,0.139
H3,TZA,731010,Tanzania,CAN,Canada,2012,Import,0.246
H3,TZA,731010,Tanzania,CHE,Switzerland,2012,Import,3.798
H3,TZA,731010,Tanzania,CHN,China,2012,Import,19.735
H3,TZA,731010,Tanzania,DEU,Germany,2012,Import,14.974
H3,TZA,731010,Tanzania,DNK,Denmark,2012,Import,3.293
H3,TZA,731010,Tanzania,EGY,"Egypt, Arab Rep.",2012,Export,0.03
H3,TZA,731010,Tanzania,EGY,"Egypt, Arab Rep.",2012,Import,0.002
H3,TZA,731010,Tanzania,ESP,Spain,2012,Import,7.076
H3,TZA,731010,Tanzania,FRA,France,2012,Import,41.266
H3,TZA,731010,Tanzania,GBR,United Kingdom,2012,Export,1.298
H3,TZA,731010,Tanzania,GBR,United Kingdom,2012,Import,126.598
H3,TZA,731010,Tanzania,HKG,"Hong Kong, China",2012,Import,0.155
H3,TZA,731010,Tanzania,IDN,Indonesia,2012,Import,5.138
H3,TZA,731010,Tanzania,IND,India,2012,Export,39.645
H3,TZA,731010,Tanzania,IND,India,2012,Import,12.22
H3,TZA,731010,Tanzania,ITA,Italy,2012,Import,0.405
H3,TZA,731010,Tanzania,JPN,Japan,2012,Import,0.04
H3,TZA,731010,Tanzania,KEN,Kenya,2012,Export,10.315
H3,TZA,731010,Tanzania,KEN,Kenya,2012,Import,375.646
H3,TZA,731010,Tanzania,KOR,"Korea, Rep.",2012,Import,0.05
H3,TZA,731010,Tanzania,MOZ,Mozambique,2012,Export,371.059
H3,TZA,731010,Tanzania,MOZ,Mozambique,2012,Import,0.002
H3,TZA,731010,Tanzania,NLD,Netherlands,2012,Import,10.014
H3,TZA,731010,Tanzania,NOR,Norway,2012,Import,0.21
H3,TZA,731010,Tanzania,PAK,Pakistan,2012,Import,40.5
H3,TZA,731010,Tanzania,RWA,Rwanda,2012,Export,1.517
H3,TZA,731010,Tanzania,SAU,Saudi Arabia,2012,Export,4.646
H3,TZA,731010,Tanzania,SWE,Sweden,2012,Import,0.174
H3,TZA,731010,Tanzania,TUR,Turkey,2012,Import,0.724
H3,TZA,731010,Tanzania,UGA,Uganda,2012,Import,1.033
H3,TZA,731010,Tanzania,USA,United States,2012,Import,13.533
H3,TZA,731010,Tanzania,WLD,World,2012,Export,525.771
H3,TZA,731010,Tanzania,WLD,World,2012,Import,1033.96
H3,TZA,731010,Tanzania,ZAF,South Africa,2012,Export,8.611
H3,TZA,731010,Tanzania,ZAF,South Africa,2012,Import,49.47
H3,TZA,731010,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,29.011
H3,TZA,731010,Tanzania,ZMB,Zambia,2012,Export,24.188
H3,TZA,731021,Tanzania,ARE,United Arab Emirates,2012,Import,472.485
H3,TZA,731021,Tanzania,BEL,Belgium,2012,Import,2.352
H3,TZA,731021,Tanzania,CHE,Switzerland,2012,Import,0.654
H3,TZA,731021,Tanzania,CHN,China,2012,Import,2.645
H3,TZA,731021,Tanzania,CZE,Czech Republic,2012,Import,0.05
H3,TZA,731021,Tanzania,DEU,Germany,2012,Import,0.221
H3,TZA,731021,Tanzania,FRA,France,2012,Import,0.065
H3,TZA,731021,Tanzania,GAB,Gabon,2012,Import,0.307
H3,TZA,731021,Tanzania,GBR,United Kingdom,2012,Import,7.487
H3,TZA,731021,Tanzania,IND,India,2012,Import,17.078
H3,TZA,731021,Tanzania,ITA,Italy,2012,Import,0.22
H3,TZA,731021,Tanzania,KEN,Kenya,2012,Import,75.322
H3,TZA,731021,Tanzania,KOR,"Korea, Rep.",2012,Import,45.233
H3,TZA,731021,Tanzania,MOZ,Mozambique,2012,Export,1.061
H3,TZA,731021,Tanzania,NLD,Netherlands,2012,Import,0.088
H3,TZA,731021,Tanzania,USA,United States,2012,Import,0.674
H3,TZA,731021,Tanzania,WLD,World,2012,Export,1.061
H3,TZA,731021,Tanzania,WLD,World,2012,Import,626.645
H3,TZA,731021,Tanzania,ZAF,South Africa,2012,Import,1.764
H3,TZA,731029,Tanzania,ARE,United Arab Emirates,2012,Export,6.816
H3,TZA,731029,Tanzania,ARE,United Arab Emirates,2012,Import,177.721
H3,TZA,731029,Tanzania,AUS,Australia,2012,Import,29.423
H3,TZA,731029,Tanzania,BEL,Belgium,2012,Import,10.009
H3,TZA,731029,Tanzania,BWA,Botswana,2012,Import,0.806
H3,TZA,731029,Tanzania,CAN,Canada,2012,Import,14.717
H3,TZA,731029,Tanzania,CHE,Switzerland,2012,Import,0.078
H3,TZA,731029,Tanzania,CHN,China,2012,Import,54.505
H3,TZA,731029,Tanzania,DEU,Germany,2012,Import,3.633
H3,TZA,731029,Tanzania,DNK,Denmark,2012,Import,8.847
H3,TZA,731029,Tanzania,ESP,Spain,2012,Import,3.751
H3,TZA,731029,Tanzania,FIN,Finland,2012,Import,0.063
H3,TZA,731029,Tanzania,FRA,France,2012,Import,9.444
H3,TZA,731029,Tanzania,GAB,Gabon,2012,Import,11.323
H3,TZA,731029,Tanzania,GBR,United Kingdom,2012,Import,124.153
H3,TZA,731029,Tanzania,HKG,"Hong Kong, China",2012,Import,19.621
H3,TZA,731029,Tanzania,IND,India,2012,Export,2.038
H3,TZA,731029,Tanzania,IND,India,2012,Import,335.717
H3,TZA,731029,Tanzania,ITA,Italy,2012,Import,77.713
H3,TZA,731029,Tanzania,JPN,Japan,2012,Import,0.943
H3,TZA,731029,Tanzania,KEN,Kenya,2012,Export,198.566
H3,TZA,731029,Tanzania,KEN,Kenya,2012,Import,71.532
H3,TZA,731029,Tanzania,KOR,"Korea, Rep.",2012,Import,0.147
H3,TZA,731029,Tanzania,LBN,Lebanon,2012,Import,26.298
H3,TZA,731029,Tanzania,MOZ,Mozambique,2012,Export,0.121
H3,TZA,731029,Tanzania,MUS,Mauritius,2012,Import,0.403
H3,TZA,731029,Tanzania,NAM,Namibia,2012,Export,5.554
H3,TZA,731029,Tanzania,NAM,Namibia,2012,Import,0.194
H3,TZA,731029,Tanzania,NLD,Netherlands,2012,Export,2.038
H3,TZA,731029,Tanzania,NLD,Netherlands,2012,Import,26.519
H3,TZA,731029,Tanzania,NOR,Norway,2012,Import,18.209
H3,TZA,731029,Tanzania,PAK,Pakistan,2012,Import,1.226
H3,TZA,731029,Tanzania,SGP,Singapore,2012,Import,0.287
H3,TZA,731029,Tanzania,SWE,Sweden,2012,Import,0.508
H3,TZA,731029,Tanzania,TUN,Tunisia,2012,Import,86.635
H3,TZA,731029,Tanzania,TUR,Turkey,2012,Import,3.103
H3,TZA,731029,Tanzania,UGA,Uganda,2012,Export,1.234
H3,TZA,731029,Tanzania,USA,United States,2012,Export,74.501
H3,TZA,731029,Tanzania,USA,United States,2012,Import,21.094
H3,TZA,731029,Tanzania,WLD,World,2012,Export,310.752
H3,TZA,731029,Tanzania,WLD,World,2012,Import,8378.79
H3,TZA,731029,Tanzania,ZAF,South Africa,2012,Import,7239.4
H3,TZA,731029,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,3.385
H3,TZA,731029,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Import,0.609
H3,TZA,731029,Tanzania,ZMB,Zambia,2012,Export,16.499
H3,TZA,731029,Tanzania,ZMB,Zambia,2012,Import,0.139
H3,TZA,731100,Tanzania,AGO,Angola,2012,Import,0.256
H3,TZA,731100,Tanzania,ARE,United Arab Emirates,2012,Import,63.056
H3,TZA,731100,Tanzania,AUS,Australia,2012,Import,0.94
H3,TZA,731100,Tanzania,AUT,Austria,2012,Import,0.973
H3,TZA,731100,Tanzania,BEL,Belgium,2012,Import,0.411
H3,TZA,731100,Tanzania,BEN,Benin,2012,Export,45.555
H3,TZA,731100,Tanzania,BWA,Botswana,2012,Import,0.043
H3,TZA,731100,Tanzania,CAN,Canada,2012,Import,1.576
H3,TZA,731100,Tanzania,CHE,Switzerland,2012,Import,1.427
H3,TZA,731100,Tanzania,CHN,China,2012,Export,20.347
H3,TZA,731100,Tanzania,CHN,China,2012,Import,329.571
H3,TZA,731100,Tanzania,CMR,Cameroon,2012,Import,23.337
H3,TZA,731100,Tanzania,COG,"Congo, Rep.",2012,Import,0.565
H3,TZA,731100,Tanzania,DEU,Germany,2012,Import,33.071
H3,TZA,731100,Tanzania,DNK,Denmark,2012,Import,2.48
H3,TZA,731100,Tanzania,FRA,France,2012,Import,2.428
H3,TZA,731100,Tanzania,GBR,United Kingdom,2012,Export,147.739
H3,TZA,731100,Tanzania,GBR,United Kingdom,2012,Import,138.899
H3,TZA,731100,Tanzania,GRC,Greece,2012,Import,1.847
H3,TZA,731100,Tanzania,IND,India,2012,Export,3.647
H3,TZA,731100,Tanzania,IND,India,2012,Import,1549.87
H3,TZA,731100,Tanzania,ITA,Italy,2012,Import,217.211
H3,TZA,731100,Tanzania,JPN,Japan,2012,Import,3.18
H3,TZA,731100,Tanzania,KEN,Kenya,2012,Export,102.982
H3,TZA,731100,Tanzania,KEN,Kenya,2012,Import,51.864
H3,TZA,731100,Tanzania,KOR,"Korea, Rep.",2012,Export,19.36
H3,TZA,731100,Tanzania,LBY,Libya,2012,Import,21.005
H3,TZA,731100,Tanzania,LKA,Sri Lanka,2012,Export,5.176
H3,TZA,731100,Tanzania,MEX,Mexico,2012,Import,19.884
H3,TZA,731100,Tanzania,MOZ,Mozambique,2012,Export,148.496
H3,TZA,731100,Tanzania,NAM,Namibia,2012,Export,0.212
H3,TZA,731100,Tanzania,NLD,Netherlands,2012,Import,210.744
H3,TZA,731100,Tanzania,NOR,Norway,2012,Import,1.996
H3,TZA,731100,Tanzania,PAN,Panama,2012,Import,3.994
H3,TZA,731100,Tanzania,PRT,Portugal,2012,Import,124.845
H3,TZA,731100,Tanzania,QAT,Qatar,2012,Export,243.1
H3,TZA,731100,Tanzania,SGP,Singapore,2012,Export,0.203
H3,TZA,731100,Tanzania,SGP,Singapore,2012,Import,2.047
H3,TZA,731100,Tanzania,SWE,Sweden,2012,Export,9.535
H3,TZA,731100,Tanzania,SWE,Sweden,2012,Import,10.649
H3,TZA,731100,Tanzania,THA,Thailand,2012,Import,3628.8
H3,TZA,731100,Tanzania,UGA,Uganda,2012,Import,482.567
H3,TZA,731100,Tanzania,USA,United States,2012,Import,334.33
H3,TZA,731100,Tanzania,WLD,World,2012,Export,800.273
H3,TZA,731100,Tanzania,WLD,World,2012,Import,7818.81
H3,TZA,731100,Tanzania,ZAF,South Africa,2012,Export,53.921
H3,TZA,731100,Tanzania,ZAF,South Africa,2012,Import,554.943
H3,TZA,731210,Tanzania,ARE,United Arab Emirates,2012,Import,94.732
H3,TZA,731210,Tanzania,ARG,Argentina,2012,Import,0.012
H3,TZA,731210,Tanzania,AUS,Australia,2012,Import,91.219
H3,TZA,731210,Tanzania,BDI,Burundi,2012,Export,0.506
H3,TZA,731210,Tanzania,BEL,Belgium,2012,Import,24.051
H3,TZA,731210,Tanzania,BGD,Bangladesh,2012,Import,0.293
H3,TZA,731210,Tanzania,BWA,Botswana,2012,Import,2.687
H3,TZA,731210,Tanzania,CAN,Canada,2012,Import,17.726
H3,TZA,731210,Tanzania,CHN,China,2012,Import,424.29
H3,TZA,731210,Tanzania,DEU,Germany,2012,Import,258.03
H3,TZA,731210,Tanzania,EGY,"Egypt, Arab Rep.",2012,Import,1.44
H3,TZA,731210,Tanzania,ESP,Spain,2012,Import,1.222
H3,TZA,731210,Tanzania,FIN,Finland,2012,Import,71.495
H3,TZA,731210,Tanzania,FRA,France,2012,Import,16.129
H3,TZA,731210,Tanzania,GBR,United Kingdom,2012,Import,102.11
H3,TZA,731210,Tanzania,HKG,"Hong Kong, China",2012,Import,1.424
H3,TZA,731210,Tanzania,IND,India,2012,Import,207.648
H3,TZA,731210,Tanzania,ITA,Italy,2012,Import,20.641
H3,TZA,731210,Tanzania,JPN,Japan,2012,Import,23.455
H3,TZA,731210,Tanzania,KEN,Kenya,2012,Export,39.742
H3,TZA,731210,Tanzania,KEN,Kenya,2012,Import,13.301
H3,TZA,731210,Tanzania,MWI,Malawi,2012,Export,0.296
H3,TZA,731210,Tanzania,NLD,Netherlands,2012,Import,63.977
H3,TZA,731210,Tanzania,NOR,Norway,2012,Import,0.634
H3,TZA,731210,Tanzania,PAK,Pakistan,2012,Import,4.371
H3,TZA,731210,Tanzania,PRT,Portugal,2012,Import,147.492
H3,TZA,731210,Tanzania,RWA,Rwanda,2012,Export,6.705
H3,TZA,731210,Tanzania,SGP,Singapore,2012,Export,0.041
H3,TZA,731210,Tanzania,SGP,Singapore,2012,Import,22.805
H3,TZA,731210,Tanzania,SWE,Sweden,2012,Import,43.772
H3,TZA,731210,Tanzania,TUR,Turkey,2012,Import,14.747
H3,TZA,731210,Tanzania,UGA,Uganda,2012,Export,38.228
H3,TZA,731210,Tanzania,UGA,Uganda,2012,Import,0.736
H3,TZA,731210,Tanzania,USA,United States,2012,Import,29.193
H3,TZA,731210,Tanzania,WLD,World,2012,Export,89.709
H3,TZA,731210,Tanzania,WLD,World,2012,Import,1867.03
H3,TZA,731210,Tanzania,YEM,Yemen,2012,Import,0.003
H3,TZA,731210,Tanzania,ZAF,South Africa,2012,Import,160.65
H3,TZA,731210,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,0.135
H3,TZA,731210,Tanzania,ZMB,Zambia,2012,Export,4.056
H3,TZA,731210,Tanzania,ZMB,Zambia,2012,Import,1.549
H3,TZA,731290,Tanzania,ARE,United Arab Emirates,2012,Import,34.405
H3,TZA,731290,Tanzania,AUS,Australia,2012,Import,22.066
H3,TZA,731290,Tanzania,BEL,Belgium,2012,Import,5.467
H3,TZA,731290,Tanzania,CAN,Canada,2012,Import,8.359
H3,TZA,731290,Tanzania,CHE,Switzerland,2012,Import,0.005
H3,TZA,731290,Tanzania,CHN,China,2012,Import,216.763
H3,TZA,731290,Tanzania,DEU,Germany,2012,Import,54.563
H3,TZA,731290,Tanzania,DJI,Djibouti,2012,Import,0.376
H3,TZA,731290,Tanzania,DNK,Denmark,2012,Import,6.006
H3,TZA,731290,Tanzania,ESP,Spain,2012,Import,1.217
H3,TZA,731290,Tanzania,FRA,France,2012,Import,35.164
H3,TZA,731290,Tanzania,GBR,United Kingdom,2012,Import,15.643
H3,TZA,731290,Tanzania,HKG,"Hong Kong, China",2012,Import,0.716
H3,TZA,731290,Tanzania,IND,India,2012,Import,1012.11
H3,TZA,731290,Tanzania,ISR,Israel,2012,Import,1.797
H3,TZA,731290,Tanzania,ITA,Italy,2012,Import,1.528
H3,TZA,731290,Tanzania,JPN,Japan,2012,Export,45.157
H3,TZA,731290,Tanzania,JPN,Japan,2012,Import,19.732
H3,TZA,731290,Tanzania,KEN,Kenya,2012,Import,7.431
H3,TZA,731290,Tanzania,KOR,"Korea, Rep.",2012,Import,3.248
H3,TZA,731290,Tanzania,MOZ,Mozambique,2012,Import,1.027
H3,TZA,731290,Tanzania,NLD,Netherlands,2012,Import,44.587
H3,TZA,731290,Tanzania,NOR,Norway,2012,Import,6.701
H3,TZA,731290,Tanzania,OMN,Oman,2012,Import,0.198
H3,TZA,731290,Tanzania,PAK,Pakistan,2012,Import,4.742
H3,TZA,731290,Tanzania,PRT,Portugal,2012,Import,1.351
H3,TZA,731290,Tanzania,SGP,Singapore,2012,Export,3.455
H3,TZA,731290,Tanzania,SGP,Singapore,2012,Import,5.393
H3,TZA,731290,Tanzania,SWE,Sweden,2012,Import,3.775
H3,TZA,731290,Tanzania,THA,Thailand,2012,Import,0.918
H3,TZA,731290,Tanzania,TUR,Turkey,2012,Import,0.692
H3,TZA,731290,Tanzania,UGA,Uganda,2012,Import,1.774
H3,TZA,731290,Tanzania,USA,United States,2012,Import,17.711
H3,TZA,731290,Tanzania,WLD,World,2012,Export,48.897
H3,TZA,731290,Tanzania,WLD,World,2012,Import,1778.72
H3,TZA,731290,Tanzania,ZAF,South Africa,2012,Import,243.261
H3,TZA,731290,Tanzania,ZMB,Zambia,2012,Export,0.285
H3,TZA,731300,Tanzania,ARE,United Arab Emirates,2012,Import,8.913
H3,TZA,731300,Tanzania,BDI,Burundi,2012,Export,0.364
H3,TZA,731300,Tanzania,BEL,Belgium,2012,Import,24.283
H3,TZA,731300,Tanzania,CHN,China,2012,Import,179.157
H3,TZA,731300,Tanzania,DEU,Germany,2012,Import,5.061
H3,TZA,731300,Tanzania,DNK,Denmark,2012,Import,4.634
H3,TZA,731300,Tanzania,GBR,United Kingdom,2012,Import,0.044
H3,TZA,731300,Tanzania,IND,India,2012,Import,87.795
H3,TZA,731300,Tanzania,ISR,Israel,2012,Import,127.328
H3,TZA,731300,Tanzania,ITA,Italy,2012,Import,4.904
H3,TZA,731300,Tanzania,JPN,Japan,2012,Import,10.506
H3,TZA,731300,Tanzania,KEN,Kenya,2012,Export,0.051
H3,TZA,731300,Tanzania,KEN,Kenya,2012,Import,25.602
H3,TZA,731300,Tanzania,MOZ,Mozambique,2012,Import,0.324
H3,TZA,731300,Tanzania,NLD,Netherlands,2012,Import,9.018
H3,TZA,731300,Tanzania,PRT,Portugal,2012,Import,1.35
H3,TZA,731300,Tanzania,TUR,Turkey,2012,Import,24.257
H3,TZA,731300,Tanzania,UGA,Uganda,2012,Export,0.764
H3,TZA,731300,Tanzania,UGA,Uganda,2012,Import,5.431
H3,TZA,731300,Tanzania,USA,United States,2012,Import,0.662
H3,TZA,731300,Tanzania,WLD,World,2012,Export,2.564
H3,TZA,731300,Tanzania,WLD,World,2012,Import,808.757
H3,TZA,731300,Tanzania,ZAF,South Africa,2012,Import,289.488
H3,TZA,731300,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,1.385
H3,TZA,731412,Tanzania,ARE,United Arab Emirates,2012,Import,2.077
H3,TZA,731412,Tanzania,CHN,China,2012,Import,22.828
H3,TZA,731412,Tanzania,DEU,Germany,2012,Import,4.786
H3,TZA,731412,Tanzania,FRA,France,2012,Import,3.635
H3,TZA,731412,Tanzania,GBR,United Kingdom,2012,Import,0.553
H3,TZA,731412,Tanzania,IND,India,2012,Import,4.712
H3,TZA,731412,Tanzania,JPN,Japan,2012,Import,1.535
H3,TZA,731412,Tanzania,WLD,World,2012,Export,27.906
H3,TZA,731412,Tanzania,WLD,World,2012,Import,121.093
H3,TZA,731412,Tanzania,ZAF,South Africa,2012,Import,77.757
H3,TZA,731412,Tanzania,ZMB,Zambia,2012,Export,27.906
H3,TZA,731414,Tanzania,ARE,United Arab Emirates,2012,Import,0.02
H3,TZA,731414,Tanzania,AUT,Austria,2012,Import,2.549
H3,TZA,731414,Tanzania,BDI,Burundi,2012,Export,0.481
H3,TZA,731414,Tanzania,CHE,Switzerland,2012,Import,2.844
H3,TZA,731414,Tanzania,CHN,China,2012,Import,7.42
H3,TZA,731414,Tanzania,DEU,Germany,2012,Import,0.166
H3,TZA,731414,Tanzania,FRA,France,2012,Import,2.934
H3,TZA,731414,Tanzania,GBR,United Kingdom,2012,Import,20.228
H3,TZA,731414,Tanzania,IND,India,2012,Import,6.476
H3,TZA,731414,Tanzania,JPN,Japan,2012,Import,1.802
H3,TZA,731414,Tanzania,KEN,Kenya,2012,Export,0.253
H3,TZA,731414,Tanzania,MUS,Mauritius,2012,Import,0.286
H3,TZA,731414,Tanzania,NLD,Netherlands,2012,Import,0.167
H3,TZA,731414,Tanzania,WLD,World,2012,Export,0.734
H3,TZA,731414,Tanzania,WLD,World,2012,Import,53.584
H3,TZA,731414,Tanzania,ZAF,South Africa,2012,Import,8.692
H3,TZA,731419,Tanzania,ARE,United Arab Emirates,2012,Import,10.392
H3,TZA,731419,Tanzania,AUS,Australia,2012,Import,63.541
H3,TZA,731419,Tanzania,BDI,Burundi,2012,Export,0.135
H3,TZA,731419,Tanzania,CAN,Canada,2012,Import,0.009
H3,TZA,731419,Tanzania,CHN,China,2012,Import,141.245
H3,TZA,731419,Tanzania,DEU,Germany,2012,Import,9.684
H3,TZA,731419,Tanzania,DJI,Djibouti,2012,Import,0.001
H3,TZA,731419,Tanzania,ESP,Spain,2012,Import,0.004
H3,TZA,731419,Tanzania,FRA,France,2012,Import,0.064
H3,TZA,731419,Tanzania,GBR,United Kingdom,2012,Import,35.631
H3,TZA,731419,Tanzania,HKG,"Hong Kong, China",2012,Import,1.679
H3,TZA,731419,Tanzania,IND,India,2012,Import,8.949
H3,TZA,731419,Tanzania,JPN,Japan,2012,Import,2.012
H3,TZA,731419,Tanzania,KEN,Kenya,2012,Import,3.813
H3,TZA,731419,Tanzania,SWE,Sweden,2012,Import,0.092
H3,TZA,731419,Tanzania,USA,United States,2012,Import,0.07
H3,TZA,731419,Tanzania,WLD,World,2012,Export,0.263
H3,TZA,731419,Tanzania,WLD,World,2012,Import,321.05
H3,TZA,731419,Tanzania,ZAF,South Africa,2012,Import,42.304
H3,TZA,731419,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,0.077
H3,TZA,731419,Tanzania,ZMB,Zambia,2012,Export,0.051
H3,TZA,731420,Tanzania,ARE,United Arab Emirates,2012,Import,22.404
H3,TZA,731420,Tanzania,AUS,Australia,2012,Import,23.559
H3,TZA,731420,Tanzania,BDI,Burundi,2012,Export,52.172
H3,TZA,731420,Tanzania,BWA,Botswana,2012,Import,1.887
H3,TZA,731420,Tanzania,CHN,China,2012,Import,160.205
H3,TZA,731420,Tanzania,DNK,Denmark,2012,Import,0.017
H3,TZA,731420,Tanzania,ESP,Spain,2012,Import,0.344
H3,TZA,731420,Tanzania,GBR,United Kingdom,2012,Import,2.219
H3,TZA,731420,Tanzania,HKG,"Hong Kong, China",2012,Import,133.794
H3,TZA,731420,Tanzania,IND,India,2012,Import,26.28
H3,TZA,731420,Tanzania,ITA,Italy,2012,Import,0.471
H3,TZA,731420,Tanzania,JPN,Japan,2012,Import,0.146
H3,TZA,731420,Tanzania,KEN,Kenya,2012,Import,134.426
H3,TZA,731420,Tanzania,KOR,"Korea, Rep.",2012,Import,0.102
H3,TZA,731420,Tanzania,MUS,Mauritius,2012,Import,35.333
H3,TZA,731420,Tanzania,NLD,Netherlands,2012,Import,0.308
H3,TZA,731420,Tanzania,UGA,Uganda,2012,Export,3.304
H3,TZA,731420,Tanzania,USA,United States,2012,Import,0.122
H3,TZA,731420,Tanzania,WLD,World,2012,Export,57.165
H3,TZA,731420,Tanzania,WLD,World,2012,Import,757.132
H3,TZA,731420,Tanzania,ZAF,South Africa,2012,Import,215.515
H3,TZA,731420,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,1.613
H3,TZA,731420,Tanzania,ZMB,Zambia,2012,Export,0.076
